speciesKey,species,scientificName,genus,family,order,class,numberOfOccurrences,iucnRedListCategory
3189532,Hypericum tetrapetalum,Hypericum tetrapetalum Lam.,Hypericum,Hypericaceae,Malpighiales,Magnoliopsida,3925,
9492520,Pelargonium triste,Pelargonium triste (L.) L'Hér.,Pelargonium,Geraniaceae,Geraniales,Magnoliopsida,3924,
5341190,Myosotis stricta,Myosotis stricta Link ex Roem. & Schult.,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,3921,
3085368,Agrostemma githago,Agrostemma githago L.,Agrostemma,Caryophyllaceae,Caryophyllales,Magnoliopsida,3920,
8365953,Cornus alba,Cornus alba L.,Cornus,Cornaceae,Cornales,Magnoliopsida,3917,
2888859,Muehlenbeckia complexa,Muehlenbeckia complexa (A.Cunn.) Meisn.,Muehlenbeckia,Polygonaceae,Caryophyllales,Magnoliopsida,3915,
3189751,Plantago virginica,Plantago virginica L.,Plantago,Plantaginaceae,Lamiales,Magnoliopsida,3913,
3152589,Hibiscus denudatus,Hibiscus denudatus Benth.,Hibiscus,Malvaceae,Malvales,Magnoliopsida,3913,
5357108,Cassia fistula,Cassia fistula L.,Cassia,Fabaceae,Fabales,Magnoliopsida,3913,LC
5414495,Obolaria virginica,Obolaria virginica L.,Obolaria,Gentianaceae,Gentianales,Magnoliopsida,3907,
3138192,Eutrochium purpureum,Eutrochium purpureum (L.) E.E.Lamont,Eutrochium,Asteraceae,Asterales,Magnoliopsida,3906,
4143519,Stipa capillata,Stipa capillata L.,Stipa,Poaceae,Poales,Liliopsida,3904,
5342618,Astragalus onobrychis,Astragalus onobrychis L.,Astragalus,Fabaceae,Fabales,Magnoliopsida,3898,
5388317,Brickellia californica,Brickellia californica (Torr. & A.Gray) A.Gray,Brickellia,Asteraceae,Asterales,Magnoliopsida,3893,
5333323,Diapensia lapponica,Diapensia lapponica L.,Diapensia,Diapensiaceae,Ericales,Magnoliopsida,3892,
3002333,Rosa spinosissima,Rosa spinosissima L.,Rosa,Rosaceae,Rosales,Magnoliopsida,3888,NT
3170040,Gentiana lutea,Gentiana lutea L.,Gentiana,Gentianaceae,Gentianales,Magnoliopsida,3888,
2985909,Dudleya edulis,Dudleya edulis (Nutt.) Moran,Dudleya,Crassulaceae,Saxifragales,Magnoliopsida,3886,
2873947,Asarum canadense,Asarum canadense L.,Asarum,Aristolochiaceae,Piperales,Magnoliopsida,3884,
8174785,Rosa rubiginosa,Rosa rubiginosa L.,Rosa,Rosaceae,Rosales,Magnoliopsida,3881,
2888778,Valerianella locusta,Valerianella locusta (L.) Laterr.,Valerianella,Caprifoliaceae,Dipsacales,Magnoliopsida,3878,
4939647,Kosteletzkya pentacarpos,Kosteletzkya pentacarpos (L.) Ledeb.,Kosteletzkya,Malvaceae,Malvales,Magnoliopsida,3877,LC
3083702,Atriplex tatarica,Atriplex tatarica L.,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,3872,
3158063,Asimina reticulata,Asimina reticulata Shuttlew. ex Chapm.,Asimina,Annonaceae,Magnoliales,Magnoliopsida,3871,
5356382,Lathyrus hirsutus,Lathyrus hirsutus L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,3868,LC
2752970,Prosartes trachycarpa,Prosartes trachycarpa S.Watson,Prosartes,Liliaceae,Liliales,Liliopsida,3867,
5341106,Phyla lanceolata,Phyla lanceolata (Michx.) Greene,Phyla,Verbenaceae,Lamiales,Magnoliopsida,3865,LC
3032670,Heuchera cylindrica,Heuchera cylindrica Douglas,Heuchera,Saxifragaceae,Saxifragales,Magnoliopsida,3864,
5389173,Telekia speciosa,Telekia speciosa (Schreb.) Baumg.,Telekia,Asteraceae,Asterales,Magnoliopsida,3863,
6376185,Clematis microphylla,Clematis microphylla DC.,Clematis,Ranunculaceae,Ranunculales,Magnoliopsida,3862,
3789029,Osyris alba,Osyris alba L.,Osyris,Santalaceae,Santalales,Magnoliopsida,3857,
3138474,Brachyglottis repanda,Brachyglottis repanda J.R.Forst. & G.Forst.,Brachyglottis,Asteraceae,Asterales,Magnoliopsida,3854,LC
5290146,Brachypodium sylvaticum,Brachypodium sylvaticum (Huds.) P.Beauv.,Brachypodium,Poaceae,Poales,Liliopsida,3854,
12222157,Hemipilia cucullata,"Hemipilia cucullata (L.) Y.Tang, H.Peng & T.Yukawa",Hemipilia,Orchidaceae,Asparagales,Liliopsida,3851,
7319010,Hydrangea chinensis,Hydrangea chinensis Maxim.,Hydrangea,Hydrangeaceae,Cornales,Magnoliopsida,3848,
5638587,Knightia excelsa,Knightia excelsa R.Br.,Knightia,Proteaceae,Proteales,Magnoliopsida,3848,LC
5323741,Eulophia maculata,Eulophia maculata (Lindl.) Rchb.f.,Eulophia,Orchidaceae,Asparagales,Liliopsida,3846,LC
5341442,Thymus vulgaris,Thymus vulgaris L.,Thymus,Lamiaceae,Lamiales,Magnoliopsida,3846,LC
2979671,Acacia suaveolens,Acacia suaveolens (Sm.) Willd.,Acacia,Fabaceae,Fabales,Magnoliopsida,3845,
8230673,Astragalus purshii,Astragalus purshii Douglas ex G.Don,Astragalus,Fabaceae,Fabales,Magnoliopsida,3844,
7161278,Oenothera suffulta,Oenothera suffulta (Engelm.) W.L.Wagner & Hoch,Oenothera,Onagraceae,Myrtales,Magnoliopsida,3842,
7287228,Isopogon ceratophyllus,Isopogon ceratophyllus R.Br.,Isopogon,Proteaceae,Proteales,Magnoliopsida,3842,EN
4159594,Celtis sinensis,Celtis sinensis Pers.,Celtis,Cannabaceae,Rosales,Magnoliopsida,3840,LC
5341346,Scutellaria drummondii,Scutellaria drummondii Benth.,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,3837,
2883077,Rhododendron occidentale,Rhododendron occidentale (Torr. & A.Gray) A.Gray,Rhododendron,Ericaceae,Ericales,Magnoliopsida,3836,
3172425,Utricularia macrorhiza,Utricularia macrorhiza Leconte,Utricularia,Lentibulariaceae,Lamiales,Magnoliopsida,3835,
3082300,Limonium carolinianum,Limonium carolinianum (Walter) Britton,Limonium,Plumbaginaceae,Caryophyllales,Magnoliopsida,3835,LC
2927118,Clinopodium acinos,Clinopodium acinos (L.) Kuntze,Clinopodium,Lamiaceae,Lamiales,Magnoliopsida,3834,
2797979,Platanthera clavellata,Platanthera clavellata (Michx.) Luer,Platanthera,Orchidaceae,Asparagales,Liliopsida,3831,LC
5408220,Lobelia purpurascens,Lobelia purpurascens R.Br.,Lobelia,Campanulaceae,Asterales,Magnoliopsida,3830,
8081866,Rhinotropis californica,Rhinotropis californica (Nutt.) J.R.Abbott,Rhinotropis,Polygalaceae,Fabales,Magnoliopsida,3830,
3093911,Hypochaeris glabra,Hypochaeris glabra L.,Hypochaeris,Asteraceae,Asterales,Magnoliopsida,3829,
2878470,Quercus bicolor,Quercus bicolor Willd.,Quercus,Fagaceae,Fagales,Magnoliopsida,3829,LC
3083658,Atriplex hymenelytra,Atriplex hymenelytra (Torr.) S.Watson,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,3828,
8801126,Coprosma quadrifida,Coprosma quadrifida (Labill.) B.L.Rob.,Coprosma,Rubiaceae,Gentianales,Magnoliopsida,3827,LC
7819589,Senecio elegans,Senecio elegans L.,Senecio,Asteraceae,Asterales,Magnoliopsida,3826,
2769069,Camassia leichtlinii,Camassia leichtlinii (Baker) S.Watson,Camassia,Asparagaceae,Asparagales,Liliopsida,3824,
2874024,Tuberaria guttata,Tuberaria guttata (L.) Fourr.,Tuberaria,Cistaceae,Malvales,Magnoliopsida,3824,
4221673,Praxelis clematidea,Praxelis clematidea (Griseb.) R.M.King & H.Rob.,Praxelis,Asteraceae,Asterales,Magnoliopsida,3823,
2742422,Trillium flexipes,Trillium flexipes Raf.,Trillium,Melanthiaceae,Liliales,Liliopsida,3821,LC
3089150,Xanthium spinosum,Xanthium spinosum L.,Xanthium,Asteraceae,Asterales,Magnoliopsida,3821,
2986071,Whipplea modesta,Whipplea modesta Torr.,Whipplea,Hydrangeaceae,Cornales,Magnoliopsida,3819,
2911549,Coprosma propinqua,Coprosma propinqua A.Cunn.,Coprosma,Rubiaceae,Gentianales,Magnoliopsida,3818,LC
5356535,Lathyrus pisiformis,Lathyrus pisiformis L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,3817,LC
5303523,Tinantia anomala,Tinantia anomala (Torr.) C.B.Clarke,Tinantia,Commelinaceae,Commelinales,Liliopsida,3816,
3136067,Hieracium albiflorum,Hieracium albiflorum Hook.,Hieracium,Asteraceae,Asterales,Magnoliopsida,3814,
2925463,Stachytarpheta jamaicensis,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta,Verbenaceae,Lamiales,Magnoliopsida,3813,LC
3083990,Sarcobatus vermiculatus,Sarcobatus vermiculatus (Hook.) Torr.,Sarcobatus,Sarcobataceae,Caryophyllales,Magnoliopsida,3809,LC
2927190,Mentha suaveolens,Mentha suaveolens Ehrh.,Mentha,Lamiaceae,Lamiales,Magnoliopsida,3808,LC
9060377,Vaccinium membranaceum,Vaccinium membranaceum Douglas ex Hook.,Vaccinium,Ericaceae,Ericales,Magnoliopsida,3805,
3111878,Ozothamnus leptophyllus,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus,Asteraceae,Asterales,Magnoliopsida,3798,
2716226,Cyperus esculentus,Cyperus esculentus L.,Cyperus,Cyperaceae,Poales,Liliopsida,3798,LC
5361969,Cotyledon orbiculata,Cotyledon orbiculata L.,Cotyledon,Crassulaceae,Saxifragales,Magnoliopsida,3798,
3088282,Petasites pyrenaicus,Petasites pyrenaicus (L.) G.López,Petasites,Asteraceae,Asterales,Magnoliopsida,3797,
2889198,Persicaria pensylvanica,Persicaria pensylvanica (L.) M.Gómez,Persicaria,Polygonaceae,Caryophyllales,Magnoliopsida,3791,
2965093,Retama sphaerocarpa,Retama sphaerocarpa (L.) Boiss.,Retama,Fabaceae,Fabales,Magnoliopsida,3790,
2705964,Arundinaria gigantea,Arundinaria gigantea (Walter) Muhl.,Arundinaria,Poaceae,Poales,Liliopsida,3788,
3169326,Androsace septentrionalis,Androsace septentrionalis L.,Androsace,Primulaceae,Ericales,Magnoliopsida,3786,
3056384,Acalypha rhomboidea,Acalypha rhomboidea Raf.,Acalypha,Euphorbiaceae,Malpighiales,Magnoliopsida,3782,
3783024,Hedycarya arborea,Hedycarya arborea J.R.Forst. & G.Forst.,Hedycarya,Monimiaceae,Laurales,Magnoliopsida,3781,LC
8170635,Spiraea japonica,Spiraea japonica L.fil.,Spiraea,Rosaceae,Rosales,Magnoliopsida,3779,
2722793,Carex obnupta,Carex obnupta L.H.Bailey,Carex,Cyperaceae,Poales,Liliopsida,3777,LC
8328247,Veronica montana,Veronica montana L.,Veronica,Plantaginaceae,Lamiales,Magnoliopsida,3777,
3066993,Euphorbia dentata,Euphorbia dentata Michx.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,3777,
5391862,Bidens tripartita,Bidens tripartita L.,Bidens,Asteraceae,Asterales,Magnoliopsida,3775,LC
2958965,Styphnolobium affine,Styphnolobium affine (Torr. & A.Gray) Walp.,Styphnolobium,Fabaceae,Fabales,Magnoliopsida,3771,LC
5403304,Crepis capillaris,Crepis capillaris (L.) Wallr.,Crepis,Asteraceae,Asterales,Magnoliopsida,3769,
2878674,Quercus berberidifolia,Quercus berberidifolia Liebm.,Quercus,Fagaceae,Fagales,Magnoliopsida,3769,LC
5560037,Linaria alpina,Linaria alpina (L.) Mill.,Linaria,Plantaginaceae,Lamiales,Magnoliopsida,3766,
5385499,Antennaria rosea,Antennaria rosea Greene,Antennaria,Asteraceae,Asterales,Magnoliopsida,3764,
3170332,Asclepias amplexicaulis,Asclepias amplexicaulis Sm.,Asclepias,Apocynaceae,Gentianales,Magnoliopsida,3763,
5400563,Eupatorium altissimum,Eupatorium altissimum L.,Eupatorium,Asteraceae,Asterales,Magnoliopsida,3763,
3132402,Krigia biflora,Krigia biflora (Walter) S.F.Blake,Krigia,Asteraceae,Asterales,Magnoliopsida,3762,
3033110,Hydrastis canadensis,Hydrastis canadensis L.,Hydrastis,Ranunculaceae,Ranunculales,Magnoliopsida,3761,VU
7546232,Acer grandidentatum,Acer grandidentatum Nutt. ex Torr. & A.Gray,Acer,Sapindaceae,Sapindales,Magnoliopsida,3758,LC
8152187,Muscari armeniacum,Muscari armeniacum H.J.Veitch,Muscari,Asparagaceae,Asparagales,Liliopsida,3758,
3034329,Lomatium macrocarpum,Lomatium macrocarpum (Hook. & Arn.) J.M.Coult. & Rose,Lomatium,Apiaceae,Apiales,Magnoliopsida,3757,
2873865,Linum catharticum,Linum catharticum L.,Linum,Linaceae,Malpighiales,Magnoliopsida,3754,
3733128,Orobanche hederae,Orobanche hederae Duby,Orobanche,Orobanchaceae,Lamiales,Magnoliopsida,3751,
8276767,Salicornia quinqueflora,Salicornia quinqueflora Bunge ex Ung.-Sternb.,Salicornia,Amaranthaceae,Caryophyllales,Magnoliopsida,3750,
7288259,Buddleja cordata,Buddleja cordata Kunth,Buddleja,Scrophulariaceae,Lamiales,Magnoliopsida,3750,LC
2889500,Eriogonum latifolium,Eriogonum latifolium Sm.,Eriogonum,Polygonaceae,Caryophyllales,Magnoliopsida,3747,
3190562,Rhus trilobata,Rhus trilobata Nutt.,Rhus,Anacardiaceae,Sapindales,Magnoliopsida,3747,
3932516,Carpodetus serratus,Carpodetus serratus J.R.Forst. & G.Forst.,Carpodetus,Rousseaceae,Asterales,Magnoliopsida,3743,LC
5538649,Actinotus helianthi,Actinotus helianthi Labill.,Actinotus,Apiaceae,Apiales,Magnoliopsida,3742,
2882849,Vaccinium corymbosum,Vaccinium corymbosum L.,Vaccinium,Ericaceae,Ericales,Magnoliopsida,3741,
3190626,Toxicodendron vernix,Toxicodendron vernix (L.) Kuntze,Toxicodendron,Anacardiaceae,Sapindales,Magnoliopsida,3737,LC
2747564,Crocus tommasinianus,Crocus tommasinianus Herb.,Crocus,Iridaceae,Asparagales,Liliopsida,3730,
5349396,Platylobium obtusangulum,Platylobium obtusangulum Hook.,Platylobium,Fabaceae,Fabales,Magnoliopsida,3729,
5420992,Ludwigia alternifolia,Ludwigia alternifolia L.,Ludwigia,Onagraceae,Myrtales,Magnoliopsida,3729,LC
5410151,Campanula poscharskyana,Campanula poscharskyana Degen,Campanula,Campanulaceae,Asterales,Magnoliopsida,3725,
5409958,Campanula barbata,Campanula barbata L.,Campanula,Campanulaceae,Asterales,Magnoliopsida,3725,
2971635,Indigofera spicata,Indigofera spicata Forssk.,Indigofera,Fabaceae,Fabales,Magnoliopsida,3724,
3058747,Croton lindheimeri,Croton lindheimeri (Engelm. & A.Gray) Alph.Wood,Croton,Euphorbiaceae,Malpighiales,Magnoliopsida,3724,
3188894,Oenothera glazioviana,Oenothera glazioviana Micheli,Oenothera,Onagraceae,Myrtales,Magnoliopsida,3722,
8415375,Dasyochloa pulchella,Dasyochloa pulchella Willd.,Dasyochloa,Poaceae,Poales,Liliopsida,3721,
2740024,Gloriosa superba,Gloriosa superba L.,Gloriosa,Colchicaceae,Liliales,Liliopsida,3718,LC
3151558,Symphyotrichum novi-belgii,Symphyotrichum novi-belgii (L.) G.L.Nesom,Symphyotrichum,Asteraceae,Asterales,Magnoliopsida,3707,
4129708,Lolium multiflorum,Lolium multiflorum Lam.,Lolium,Poaceae,Poales,Liliopsida,3706,
3105508,Andryala integrifolia,Andryala integrifolia L.,Andryala,Asteraceae,Asterales,Magnoliopsida,3706,
2855963,Allium rotundum,Allium rotundum L.,Allium,Amaryllidaceae,Asparagales,Liliopsida,3705,
5371716,Vancouveria hexandra,Vancouveria hexandra (Hook.) C.Mooren & Decne.,Vancouveria,Berberidaceae,Ranunculales,Magnoliopsida,3703,
2868390,Caladium bicolor,Caladium bicolor (Aiton) Vent.,Caladium,Araceae,Alismatales,Liliopsida,3702,
5391074,Buphthalmum salicifolium,Buphthalmum salicifolium L.,Buphthalmum,Asteraceae,Asterales,Magnoliopsida,3701,
3083728,Atriplex patula,Atriplex patula L.,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,3701,
5405004,Olearia lirata,Olearia lirata (Sims) Hutch.,Olearia,Asteraceae,Asterales,Magnoliopsida,3700,
5363627,Aronia melanocarpa,Aronia melanocarpa (Michx.) Elliott,Aronia,Rosaceae,Rosales,Magnoliopsida,3698,
3104052,Dicerothamnus rhinocerotis,Dicerothamnus rhinocerotis (L.fil.) Koek.,Dicerothamnus,Asteraceae,Asterales,Magnoliopsida,3695,
2976091,Baptisia australis,Baptisia australis (L.) R.Br.,Baptisia,Fabaceae,Fabales,Magnoliopsida,3692,
2805322,Spiranthes spiralis,Spiranthes spiralis (L.) Chevall.,Spiranthes,Orchidaceae,Asparagales,Liliopsida,3689,
2911383,Coprosma rhamnoides,Coprosma rhamnoides A.Cunn.,Coprosma,Rubiaceae,Gentianales,Magnoliopsida,3688,
5341177,Myosotis discolor,Myosotis discolor Pers.,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,3687,
3046076,Cardamine flexuosa,Cardamine flexuosa With.,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,3686,
3132675,Pluchea sericea,Pluchea sericea (Nutt.) Coville,Pluchea,Asteraceae,Asterales,Magnoliopsida,3684,LC
3052468,Arabidopsis lyrata,Arabidopsis lyrata (L.) O'Kane & Al-Shehbaz,Arabidopsis,Brassicaceae,Brassicales,Magnoliopsida,3684,
2856855,Allium drummondii,Allium drummondii Regel,Allium,Amaryllidaceae,Asparagales,Liliopsida,3683,
5384070,Opuntia basilaris,Opuntia basilaris Engelm. & J.M.Bigelow,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,3683,LC
2722210,Carex spicata,Carex spicata Huds.,Carex,Cyperaceae,Poales,Liliopsida,3681,
8185812,Mesembryanthemum cordifolium,Mesembryanthemum cordifolium L.fil.,Mesembryanthemum,Aizoaceae,Caryophyllales,Magnoliopsida,3679,
2927237,Stachys floridana,Stachys floridana Shuttlew. ex Benth.,Stachys,Lamiaceae,Lamiales,Magnoliopsida,3679,
3090783,Prenanthes purpurea,Prenanthes purpurea L.,Prenanthes,Asteraceae,Asterales,Magnoliopsida,3677,
2882437,Nymphaea alba,Nymphaea alba L.,Nymphaea,Nymphaeaceae,Nymphaeales,Magnoliopsida,3676,LC
3610757,Cuscuta campestris,Cuscuta campestris Yunck.,Cuscuta,Convolvulaceae,Solanales,Magnoliopsida,3675,
7277878,Pulsatilla pratensis,Pulsatilla pratensis (L.) Mill.,Pulsatilla,Ranunculaceae,Ranunculales,Magnoliopsida,3673,
7282300,Pachycereus pecten-aboriginum,Pachycereus pecten-aboriginum (Engelm. ex S.Watson) Britton & Rose,Pachycereus,Cactaceae,Caryophyllales,Magnoliopsida,3673,LC
7296242,Viola rupestris,Viola rupestris F.W.Schmidt,Viola,Violaceae,Malpighiales,Magnoliopsida,3671,
2816456,Spathoglottis plicata,Spathoglottis plicata Blume,Spathoglottis,Orchidaceae,Asparagales,Liliopsida,3661,
3169674,Plumeria rubra,Plumeria rubra L.,Plumeria,Apocynaceae,Gentianales,Magnoliopsida,3657,LC
5384048,Opuntia macrorhiza,Opuntia macrorhiza Engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,3656,LC
7262958,Acer monspessulanum,Acer monspessulanum L.,Acer,Sapindaceae,Sapindales,Magnoliopsida,3654,LC
2962831,Pithecellobium dulce,Pithecellobium dulce (Roxb.) Benth.,Pithecellobium,Fabaceae,Fabales,Magnoliopsida,3652,LC
2928835,Lycium barbarum,Lycium barbarum L.,Lycium,Solanaceae,Solanales,Magnoliopsida,3652,
5370302,Purshia stansburiana,Purshia stansburiana (Torr.) Henrickson,Purshia,Rosaceae,Rosales,Magnoliopsida,3651,LC
2927853,Polemonium pulcherrimum,Polemonium pulcherrimum Hook.,Polemonium,Polemoniaceae,Ericales,Magnoliopsida,3649,LC
2986152,Ribes cynosbati,Ribes cynosbati L.,Ribes,Grossulariaceae,Saxifragales,Magnoliopsida,3647,
7584507,Hellenia speciosa,Hellenia speciosa (J.Koenig) S.R.Dutta,Hellenia,Costaceae,Zingiberales,Liliopsida,3645,LC
3112048,Carphephorus corymbosus,Carphephorus corymbosus (Nutt.) Torr. & A.Gray,Carphephorus,Asteraceae,Asterales,Magnoliopsida,3644,
3131494,Helichrysum stoechas,Helichrysum stoechas (L.) Moench,Helichrysum,Asteraceae,Asterales,Magnoliopsida,3640,
2705737,Oplismenus hirtellus,Oplismenus hirtellus (L.) P.Beauv.,Oplismenus,Poaceae,Poales,Liliopsida,3640,
2971785,Indigofera australis,Indigofera australis Willd.,Indigofera,Fabaceae,Fabales,Magnoliopsida,3638,
11869920,Eucalyptus camaldulensis,Eucalyptus camaldulensis Denham,Eucalyptus,Myrtaceae,Myrtales,Magnoliopsida,3638,
2759896,Etlingera elatior,Etlingera elatior (Jack) R.M.Sm.,Etlingera,Zingiberaceae,Zingiberales,Liliopsida,3633,DD
8144712,Epipactis gigantea,Epipactis gigantea Douglas,Epipactis,Orchidaceae,Asparagales,Liliopsida,3630,
7268792,Stephania japonica,Stephania japonica (Thunb.) Miers,Stephania,Menispermaceae,Ranunculales,Magnoliopsida,3629,
2986285,Pittosporum crassifolium,Pittosporum crassifolium Banks & Sol. ex A.Cunn.,Pittosporum,Pittosporaceae,Apiales,Magnoliopsida,3625,LC
7363888,Erigeron quercifolius,Erigeron quercifolius Lam.,Erigeron,Asteraceae,Asterales,Magnoliopsida,3625,
5338830,Houstonia longifolia,Houstonia longifolia Gaertn.,Houstonia,Rubiaceae,Gentianales,Magnoliopsida,3624,
3091459,Wyethia angustifolia,Wyethia angustifolia (DC.) Nutt.,Wyethia,Asteraceae,Asterales,Magnoliopsida,3623,
5651040,Aristotelia serrata,Aristotelia serrata (J.R. & G.Forst.) W.R.B.Oliv.,Aristotelia,Elaeocarpaceae,Oxalidales,Magnoliopsida,3620,LC
3795588,Vachellia caven,Vachellia caven (Molina) Seigler & Ebinger,Vachellia,Fabaceae,Fabales,Magnoliopsida,3618,LC
5421448,Krameria erecta,Krameria erecta Willd. ex Schult.,Krameria,Krameriaceae,Zygophyllales,Magnoliopsida,3613,
2840792,Goodyera tesselata,Goodyera tesselata G.Lodd.,Goodyera,Orchidaceae,Asparagales,Liliopsida,3612,
5331324,Viola purpurea,Viola purpurea Kellogg,Viola,Violaceae,Malpighiales,Magnoliopsida,3610,
5608896,Scutellaria mexicana,Scutellaria mexicana (Torr.) A.J.Paton,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,3610,
3681277,Convolvulus cantabrica,Convolvulus cantabrica L.,Convolvulus,Convolvulaceae,Solanales,Magnoliopsida,3610,
3060998,Manihot esculenta,Manihot esculenta Crantz,Manihot,Euphorbiaceae,Malpighiales,Magnoliopsida,3609,
5415034,Buchnera floridana,Buchnera floridana Gand.,Buchnera,Orobanchaceae,Lamiales,Magnoliopsida,3608,
2925519,Verbena lasiostachys,Verbena lasiostachys Link,Verbena,Verbenaceae,Lamiales,Magnoliopsida,3603,
2703267,Danthonia spicata,Danthonia spicata (L.) Roem. & Schult.,Danthonia,Poaceae,Poales,Liliopsida,3602,
2874211,Passiflora foetida,Passiflora foetida L.,Passiflora,Passifloraceae,Malpighiales,Magnoliopsida,3601,
5353705,Hippocrepis emerus,Hippocrepis emerus (L.) Lassen,Hippocrepis,Fabaceae,Fabales,Magnoliopsida,3599,
3084777,Portulacaria afra,Portulacaria afra Jacq.,Portulacaria,Didiereaceae,Caryophyllales,Magnoliopsida,3598,LC
5331200,Viola labradorica,Viola labradorica Schrank,Viola,Violaceae,Malpighiales,Magnoliopsida,3596,
3172014,Mecardonia procumbens,Mecardonia procumbens (Mill.) Small,Mecardonia,Plantaginaceae,Lamiales,Magnoliopsida,3595,
2733994,Arenga engleri,Arenga engleri Becc.,Arenga,Arecaceae,Arecales,Liliopsida,3595,
5321739,Diuris sulphurea,Diuris sulphurea R.Br.,Diuris,Orchidaceae,Asparagales,Liliopsida,3594,
3034651,Chaerophyllum tainturieri,Chaerophyllum tainturieri Hook. & Arn.,Chaerophyllum,Apiaceae,Apiales,Magnoliopsida,3592,
2984652,Fatoua villosa,Fatoua villosa (Thunb.) Nakai,Fatoua,Moraceae,Rosales,Magnoliopsida,3589,
2984671,Buxus sempervirens,Buxus sempervirens L.,Buxus,Buxaceae,Buxales,Magnoliopsida,3588,LC
3150895,Chrysocephalum apiculatum,Chrysocephalum apiculatum (Labill.) Steetz,Chrysocephalum,Asteraceae,Asterales,Magnoliopsida,3587,
5321737,Diuris pardina,Diuris pardina Lindl.,Diuris,Orchidaceae,Asparagales,Liliopsida,3585,
7779378,Sorbus americana,Sorbus americana Marshall,Sorbus,Rosaceae,Rosales,Magnoliopsida,3584,LC
8044404,Gonolobus suberosus,Gonolobus suberosus (L.) Schult.,Gonolobus,Apocynaceae,Gentianales,Magnoliopsida,3581,
3090393,Parasenecio hastatus,Parasenecio hastatus (L.) H.Koyama,Parasenecio,Asteraceae,Asterales,Magnoliopsida,3580,
2889770,Geocaulon lividum,Geocaulon lividum (Richardson) Fernald,Geocaulon,Comandraceae,Santalales,Magnoliopsida,3579,LC
2986121,Ribes americanum,Ribes americanum Mill.,Ribes,Grossulariaceae,Saxifragales,Magnoliopsida,3578,
2867495,Arisarum vulgare,Arisarum vulgare O.Targ.Tozz.,Arisarum,Araceae,Alismatales,Liliopsida,3576,
